DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,0048261
uniprot_120871|tsa_031983|uniprot_013577|uniprot_163259|uniprot_124728|uniprot_034518|uniprot_120993,#831818
uniprot_120871|uniprot_034518|uniprot_124728,#831818
uniprot_120871|uniprot_034518,#831818
tsa_031983|uniprot_013577|uniprot_163259|uniprot_120993,#831818
tsa_031983|uniprot_163259,#831818
uniprot_013577|uniprot_120993,#831818
uniprot_197109|tsa_027279|uniprot_063275,#831818
uniprot_197109|uniprot_063275,#831818
uniprot_106465|uniprot_017882,#831818
uniprot_019004|uniprot_040121|uniprot_040306,#831818
uniprot_040121|uniprot_040306,#831818
uniprot_085391|uniprot_098865|uniprot_057577|tsa_003042,#831818
tsa_003042|uniprot_098865|uniprot_057577,#831818
tsa_003042|uniprot_098865,#831818
uniprot_085437|uniprot_064125|tsa_011665,#831818
uniprot_064125|tsa_011665,#831818
uniprot_064089|uniprot_101660|tsa_037644|uniprot_064136|uniprot_017792|uniprot_064097|tsa_018768|tsa_021139|uniprot_017805|tsa_021135|tsa_018745|tsa_019679|uniprot_041240,#831818
uniprot_064089|uniprot_064136|uniprot_017792|uniprot_064097|uniprot_017805|uniprot_041240,#831818
uniprot_041240|uniprot_017792|uniprot_017805,#831818
uniprot_017792|uniprot_017805,#831818
uniprot_064089|uniprot_064136|uniprot_064097,#831818
uniprot_064136|uniprot_064097,#831818
uniprot_101660|tsa_037644|tsa_018768|tsa_021139|tsa_021135|tsa_018745|tsa_019679,#831818
tsa_037644|tsa_018768|tsa_021139|tsa_021135|tsa_018745,#831818
tsa_021135|tsa_018768,#831818
tsa_037644|tsa_018745|tsa_021139,#831818
tsa_037644|tsa_021139,#831818
tsa_019679|uniprot_101660,#831818
uniprot_113580|uniprot_018104|uniprot_018015|uniprot_110496,#831818
uniprot_113580|uniprot_018104|uniprot_018015,#831818
uniprot_018104|uniprot_018015,#831818
uniprot_072710|mgnify_new_029968|uniprot_099088|tsa_021120|uniprot_067801|uniprot_085981|uniprot_084867|tsa_023395|uniprot_012374|uniprot_107625|uniprot_098472|uniprot_084285|uniprot_060964|mgnify_new_050583|uniprot_122284|uniprot_012363|tsa_037645|tsa_018742|uniprot_067777|uniprot_024902|tsa_023389|uniprot_085850|uniprot_018035,#831818
tsa_037645|tsa_018742|uniprot_085850|tsa_021120|uniprot_098472|uniprot_084867|uniprot_018035|uniprot_084285,#831818
tsa_037645|tsa_018742|tsa_021120|uniprot_098472|uniprot_018035,#831818
tsa_037645|uniprot_018035|uniprot_098472,#831818
tsa_037645|uniprot_098472,#831818
tsa_021120|tsa_018742,#831818
uniprot_084867|uniprot_085850|uniprot_084285,#831818
uniprot_085850|uniprot_084285,#831818
uniprot_072710|mgnify_new_029968|uniprot_067777|uniprot_024902|uniprot_060964|tsa_023389|uniprot_012374|uniprot_099088|mgnify_new_050583|uniprot_122284|uniprot_107625|uniprot_012363|uniprot_067801|uniprot_085981|tsa_023395,#831818
uniprot_072710|mgnify_new_029968|uniprot_067777|uniprot_024902|tsa_023389|mgnify_new_050583|uniprot_122284|uniprot_107625|uniprot_067801|tsa_023395,#831818
uniprot_072710|mgnify_new_029968|uniprot_067777|tsa_023389|mgnify_new_050583|uniprot_122284|uniprot_107625|uniprot_067801|tsa_023395,#831818
uniprot_072710|uniprot_067777|tsa_023389|uniprot_122284|uniprot_067801|tsa_023395,#831818
uniprot_122284|uniprot_072710,#831818
uniprot_067777|tsa_023389|tsa_023395|uniprot_067801,#831818
tsa_023389|tsa_023395,#831818
uniprot_067777|uniprot_067801,#831818
uniprot_060964|uniprot_012374|uniprot_099088|uniprot_012363|uniprot_085981,#831818
uniprot_012363|uniprot_012374,#831818
uniprot_085981|uniprot_060964|uniprot_099088,#831818
uniprot_099088|uniprot_060964,#831818
uniprot_060943|uniprot_031218|uniprot_097259|uniprot_084032|uniprot_031141|uniprot_025018|uniprot_092259|uniprot_008816|uniprot_060976,#831818
uniprot_084032|uniprot_060943|uniprot_060976,#831818
uniprot_084032|uniprot_060976,#831818
uniprot_097259|uniprot_031218|uniprot_031141|uniprot_025018|uniprot_092259|uniprot_008816,#831818
uniprot_025018|uniprot_092259,#831818
uniprot_031141|uniprot_008816|uniprot_097259|uniprot_031218,#831818
uniprot_031141|uniprot_097259|uniprot_031218,#831818
uniprot_031141|uniprot_097259,#831818
uniprot_113667|uniprot_040107,#831818
uniprot_040184|uniprot_025407|uniprot_061756|uniprot_025155|uniprot_006554|uniprot_061770|uniprot_025387|uniprot_009843|uniprot_006553|uniprot_034738,#831818
uniprot_040184|uniprot_025407|uniprot_061756|uniprot_025155|uniprot_006554|uniprot_061770|uniprot_025387|uniprot_009843,#831818
uniprot_006554|uniprot_025387|uniprot_040184|uniprot_025407,#831818
uniprot_025387|uniprot_025407,#831818
uniprot_006554|uniprot_040184,#831818
uniprot_025155|uniprot_061770|uniprot_009843|uniprot_061756,#831818
uniprot_025155|uniprot_009843|uniprot_061756,#831818
uniprot_025155|uniprot_009843,#831818
uniprot_034738|uniprot_006553,#831818
uniprot_057236|uniprot_051142,#831818
bfd_008333|uniprot_007284|uniprot_007333|uniprot_007306|uniprot_007325|uniprot_050247|uniprot_007324,#831818
uniprot_007325|uniprot_007333|uniprot_050247|bfd_008333,#831818
uniprot_007325|uniprot_007333|uniprot_050247,#831818
uniprot_007333|uniprot_050247,#831818
uniprot_007306|uniprot_007284|uniprot_007324,#831818
uniprot_007306|uniprot_007324,#831818
uniprot_062743|uniprot_120843|uniprot_121015|uniprot_107991|uniprot_061253|uniprot_120830|uniprot_062345|uniprot_122292|uniprot_107010|uniprot_120741|uniprot_062751|uniprot_121019|uniprot_062346|uniprot_062581|uniprot_106666|uniprot_062392|tsa_031988|uniprot_061513|uniprot_122466|uniprot_122496|uniprot_120800|uniprot_113702,#831818
uniprot_061253|uniprot_062346|uniprot_062751|uniprot_062392|uniprot_120830|uniprot_061513|uniprot_122496|uniprot_120843|uniprot_113702,#831818
uniprot_061253|uniprot_062751|uniprot_062392|uniprot_061513|uniprot_113702,#831818
uniprot_061253|uniprot_062751|uniprot_062392,#831818
uniprot_062751|uniprot_062392,#831818
uniprot_061513|uniprot_113702,#831818
uniprot_122496|uniprot_062346|uniprot_120830|uniprot_120843,#831818
uniprot_062346|uniprot_120830,#831818
uniprot_120843|uniprot_122496,#831818
uniprot_107991|uniprot_062581|uniprot_106666|uniprot_062345|tsa_031988|uniprot_120741|uniprot_122466|uniprot_121019|uniprot_062743|uniprot_122292|uniprot_107010|uniprot_120800|uniprot_121015,#831818
uniprot_107991|uniprot_062581|uniprot_106666|uniprot_062345|tsa_031988|uniprot_122466|uniprot_121019|uniprot_062743|uniprot_107010|uniprot_120741|uniprot_120800|uniprot_121015,#831818
uniprot_062581|uniprot_062345|tsa_031988|uniprot_122466|uniprot_121019|uniprot_062743|uniprot_120800|uniprot_121015,#831818
uniprot_120800|uniprot_062581|tsa_031988,#831818
uniprot_120800|tsa_031988,#831818
uniprot_062345|uniprot_122466|uniprot_121019|uniprot_062743|uniprot_121015,#831818
uniprot_122466|uniprot_062743,#831818
uniprot_121019|uniprot_062345|uniprot_121015,#831818
uniprot_121019|uniprot_121015,#831818
uniprot_107991|uniprot_106666|uniprot_107010|uniprot_120741,#831818
uniprot_107991|uniprot_107010|uniprot_120741,#831818
uniprot_107010|uniprot_120741,#831818
uniprot_039885|uniprot_110637|uniprot_026061|uniprot_010340|uniprot_122736|uniprot_069137|uniprot_072478|uniprot_104290|uniprot_010321|uniprot_068291,#831818
uniprot_039885|uniprot_110637|uniprot_122736|uniprot_072478|uniprot_104290,#831818
uniprot_072478|uniprot_110637,#831818
uniprot_104290|uniprot_039885|uniprot_122736,#831818
uniprot_104290|uniprot_039885,#831818
uniprot_026061|uniprot_010340|uniprot_069137|uniprot_010321|uniprot_068291,#831818
uniprot_069137|uniprot_026061|uniprot_010321,#831818
uniprot_069137|uniprot_026061,#831818
uniprot_010340|uniprot_068291,#831818
uniprot_031358|uniprot_031083|uniprot_031002|tsa_004989|uniprot_045182|uniprot_118127,#831818
uniprot_118127|uniprot_031358|uniprot_031083|tsa_004989,#831818
uniprot_031358|uniprot_118127|tsa_004989,#831818
uniprot_118127|tsa_004989,#831818
uniprot_031002|uniprot_045182,#831818
uniprot_024703|tsa_027793|uniprot_024711|uniprot_015373|uniprot_048727|uniprot_002725|uniprot_032742|bfd_111585|uniprot_048798|uniprot_068321|uniprot_081838,#831818
uniprot_024703|tsa_027793|uniprot_024711|uniprot_015373|uniprot_048727|uniprot_002725|bfd_111585|uniprot_068321|uniprot_081838,#831818
uniprot_002725|uniprot_024703,#831818
tsa_027793|uniprot_024711|uniprot_015373|uniprot_048727|bfd_111585|uniprot_068321|uniprot_081838,#831818
bfd_111585|uniprot_068321|uniprot_081838,#831818
tsa_027793|uniprot_024711|uniprot_015373|uniprot_048727,#831818
tsa_027793|uniprot_048727,#831818
uniprot_024711|uniprot_015373,#831818
uniprot_032742|uniprot_048798,#831818
bfd_128499|uniprot_051690|uniprot_062432|uniprot_041253|uniprot_031149|uniprot_054653|uniprot_048766|uniprot_002186|bfd_002700|uniprot_091370|uniprot_084880|uniprot_044653|uniprot_039760|uniprot_024435,#831818
uniprot_031149|bfd_002700|uniprot_091370|uniprot_044653|uniprot_024435,#831818
uniprot_031149|bfd_002700|uniprot_091370|uniprot_024435,#831818
uniprot_031149|uniprot_024435,#831818
bfd_002700|uniprot_091370,#831818
bfd_128499|uniprot_062432|uniprot_041253|uniprot_054653|uniprot_048766|uniprot_084880|uniprot_002186|uniprot_051690|uniprot_039760,#831818
uniprot_002186|uniprot_051690,#831818
bfd_128499|uniprot_062432|uniprot_041253|uniprot_054653|uniprot_048766|uniprot_084880|uniprot_039760,#831818
uniprot_039760|uniprot_041253|uniprot_084880|uniprot_054653,#831818
uniprot_041253|uniprot_084880|uniprot_054653,#831818
uniprot_048766|bfd_128499|uniprot_062432,#831818
mgnify_new_115643|uniprot_166360|uniprot_176531,#831818
mgnify_new_115643|uniprot_166360,#831818
bfd_010508|mgnify_new_011196|bfd_009650,#831818
bfd_009650|bfd_010508,#831818
bfd_082107|bfd_034046|bfd_028819|mgnify_new_035678,#831818
bfd_028819|bfd_034046|mgnify_new_035678,#831818
bfd_028819|bfd_034046,#831818
bfd_038288|bfd_040900|bfd_040702|uniprot_112150|uniprot_033701|mgnify_new_025947|uniprot_037617|bfd_018396|bfd_031944|bfd_039372|tsa_020715|uniprot_008620|mgnify_new_001192|tsa_016238|uniprot_061866|uniprot_070372|bfd_025344|bfd_036688|mgnify_new_007357|bfd_036560|bfd_040617|bfd_048636|uniprot_123930|bfd_035076|bfd_028841|uniprot_127239|bfd_035135|bfd_029735|bfd_040320|bfd_045986|uniprot_036616|bfd_034071|bfd_036516|bfd_045735|bfd_030570|mgnify_new_006372|uniprot_090518,#831818
bfd_038288|bfd_040900|bfd_040702|uniprot_112150|uniprot_033701|uniprot_037617|bfd_031944|bfd_039372|tsa_020715|uniprot_008620|mgnify_new_001192|tsa_016238|uniprot_061866|uniprot_070372|bfd_025344|mgnify_new_007357|bfd_036560|bfd_040617|bfd_048636|uniprot_123930|bfd_035076|bfd_028841|uniprot_127239|bfd_029735|bfd_040320|uniprot_036616|bfd_036516|bfd_045735|bfd_030570|mgnify_new_006372|uniprot_090518,#831818
bfd_038288|bfd_040900|bfd_040702|uniprot_112150|uniprot_033701|uniprot_037617|bfd_031944|tsa_020715|uniprot_008620|mgnify_new_001192|tsa_016238|uniprot_061866|uniprot_070372|bfd_025344|mgnify_new_007357|bfd_036560|bfd_048636|uniprot_123930|bfd_035076|bfd_028841|uniprot_127239|bfd_029735|bfd_040320|uniprot_036616|bfd_036516|bfd_030570|mgnify_new_006372|uniprot_090518,#831818
bfd_038288|bfd_040900|bfd_040702|uniprot_033701|uniprot_037617|bfd_031944|tsa_020715|mgnify_new_001192|tsa_016238|uniprot_070372|bfd_025344|mgnify_new_007357|bfd_036560|bfd_048636|uniprot_123930|bfd_035076|bfd_028841|uniprot_127239|bfd_040320|uniprot_036616|bfd_036516|bfd_030570|mgnify_new_006372,#831818
bfd_030570|bfd_038288|bfd_025344|mgnify_new_007357,#831818
bfd_030570|bfd_038288|bfd_025344,#831818
bfd_030570|bfd_038288,#831818
bfd_040900|bfd_040702|uniprot_033701|uniprot_037617|bfd_031944|tsa_020715|mgnify_new_001192|tsa_016238|uniprot_070372|bfd_036560|bfd_048636|uniprot_123930|bfd_035076|bfd_028841|uniprot_127239|bfd_040320|uniprot_036616|bfd_036516|mgnify_new_006372,#831818
uniprot_036616|bfd_031944|bfd_036516|bfd_036560|bfd_040702|tsa_020715|uniprot_033701|uniprot_123930|tsa_016238|bfd_035076|bfd_028841|uniprot_127239|uniprot_037617|uniprot_070372|bfd_040320,#831818
uniprot_036616|bfd_031944|bfd_036516|bfd_036560|bfd_040702|uniprot_033701|uniprot_123930|tsa_016238|bfd_035076|bfd_028841|uniprot_127239|uniprot_037617|uniprot_070372|bfd_040320,#831818
uniprot_036616|bfd_031944|bfd_036516|bfd_036560|bfd_040702|uniprot_033701|uniprot_123930|bfd_035076|bfd_028841|uniprot_037617|uniprot_070372|bfd_040320,#831818
uniprot_036616|bfd_031944|bfd_036516|bfd_036560|bfd_040702|uniprot_123930|bfd_035076|bfd_028841|uniprot_037617|uniprot_070372,#831818
uniprot_036616|bfd_031944|bfd_036516|bfd_036560|bfd_040702|uniprot_123930|bfd_035076|bfd_028841|uniprot_037617,#831818
uniprot_036616|uniprot_037617|uniprot_123930,#831818
uniprot_036616|uniprot_123930,#831818
bfd_031944|bfd_036516|bfd_036560|bfd_040702|bfd_035076|bfd_028841,#831818
bfd_040702|bfd_031944,#831818
bfd_036560|bfd_035076|bfd_028841|bfd_036516,#831818
bfd_035076|bfd_028841,#831818
bfd_036560|bfd_036516,#831818
uniprot_127239|tsa_016238,#831818
uniprot_036589|bfd_056518|bfd_059973,#831818
uniprot_036589|bfd_056518,#831818
bfd_040106|uniprot_065368|uniprot_090519|uniprot_059356|tsa_015130,#831818
uniprot_059356|bfd_040106|uniprot_090519|tsa_015130,#831818
uniprot_059356|bfd_040106|tsa_015130,#831818
uniprot_202458|mgnify_new_031832|uniprot_073476,#831818
uniprot_202458|uniprot_073476,#831818
uniprot_094640|bfd_056662|uniprot_005372,#831818
uniprot_094640|bfd_056662,#831818
bfd_016258|bfd_028256|bfd_175970,#831818
bfd_016258|bfd_175970,#831818
uniprot_144741|uniprot_060657|uniprot_104564|uniprot_145573|uniprot_043547|uniprot_149915|uniprot_111367|uniprot_076600|uniprot_040338|uniprot_194115,#831818
uniprot_145573|uniprot_043547|uniprot_149915|uniprot_111367|uniprot_076600|uniprot_040338,#831818
uniprot_040338|uniprot_076600|uniprot_145573|uniprot_043547,#831818
uniprot_040338|uniprot_076600|uniprot_043547,#831818
uniprot_040338|uniprot_043547,#831818
uniprot_111367|uniprot_149915,#831818
uniprot_194115|uniprot_104564|uniprot_060657|uniprot_144741,#831818
uniprot_104564|uniprot_194115|uniprot_060657,#831818
uniprot_104564|uniprot_194115,#831818
uniprot_022729|uniprot_017777,#831818
tsa_035841|tsa_041786|uniprot_106395|tsa_054869|bfd_022737|uniprot_083959|uniprot_104750|uniprot_095062|uniprot_007501,#831818
tsa_035841|uniprot_104750|uniprot_106395|uniprot_007501,#831818
uniprot_104750|uniprot_106395|uniprot_007501,#831818
uniprot_106395|uniprot_007501,#831818
tsa_041786|tsa_054869|bfd_022737|uniprot_083959|uniprot_095062,#831818
tsa_041786|tsa_054869|uniprot_083959|bfd_022737,#831818
tsa_041786|bfd_022737|uniprot_083959,#831818
uniprot_017766|uniprot_034162|uniprot_092229|bfd_000716,#831818
uniprot_017766|uniprot_092229|bfd_000716,#831818
uniprot_017766|bfd_000716,#831818
uniprot_012561|uniprot_219850|bfd_013650|uniprot_076620|mgnify_new_025311|mgnify_new_047599|uniprot_123536|bfd_130152|uniprot_092210,#831818
uniprot_012561|uniprot_219850|bfd_013650|uniprot_076620|mgnify_new_025311|mgnify_new_047599|bfd_130152|uniprot_092210,#831818
uniprot_012561|uniprot_219850|bfd_013650|bfd_130152|uniprot_092210,#831818
bfd_130152|uniprot_092210|uniprot_219850|bfd_013650,#831818
bfd_130152|uniprot_219850|bfd_013650,#831818
bfd_130152|bfd_013650,#831818
uniprot_076134|uniprot_011931|uniprot_118394|bfd_003430,#831818
uniprot_076134|uniprot_011931|bfd_003430,#831818
uniprot_076134|uniprot_011931,#831818
uniprot_089501|uniprot_109659|mgnify_new_129188|uniprot_014015,#831818
uniprot_109659|mgnify_new_129188|uniprot_014015,#831818
mgnify_new_129188|uniprot_014015,#831818
uniprot_012504|bfd_005618,#831818
uniprot_075189|uniprot_203416|uniprot_218599|bfd_091197|uniprot_065421|uniprot_233049|uniprot_074975|tsa_004115|uniprot_254676|mgnify_new_003556|bfd_096133,#831818
uniprot_218599|uniprot_065421|uniprot_233049|uniprot_074975|uniprot_254676|mgnify_new_003556,#831818
uniprot_218599|uniprot_065421|mgnify_new_003556,#831818
uniprot_074975|uniprot_254676|uniprot_233049,#831818
uniprot_074975|uniprot_233049,#831818
uniprot_075189|uniprot_203416|bfd_091197|tsa_004115|bfd_096133,#831818
bfd_091197|tsa_004115|uniprot_075189|bfd_096133,#831818
bfd_091197|tsa_004115|bfd_096133,#831818
tsa_004115|bfd_096133,#831818
tsa_016242|uniprot_038454|uniprot_051774|mgnify_new_078972|tsa_037623|bfd_009233|bfd_180551|mgnify_new_017021|tsa_010113|bfd_016478|bfd_019794|bfd_128475|bfd_142573|uniprot_078680|uniprot_222067|tsa_052436|tsa_052461|uniprot_252740|bfd_054379|bfd_128680|uniprot_096827|mgnify_new_001761|onekp_008592|tsa_050334|uniprot_086396|uniprot_041479|bfd_141327|bfd_014973|tsa_027527|bfd_128679|tsa_037625|mgnify_new_009805|bfd_128678|bfd_129932,#831818
tsa_016242|uniprot_038454|uniprot_051774|mgnify_new_078972|tsa_037623|bfd_009233|bfd_180551|mgnify_new_017021|tsa_010113|bfd_016478|bfd_019794|bfd_142573|uniprot_078680|uniprot_222067|tsa_052436|tsa_052461|uniprot_252740|bfd_054379|bfd_128680|mgnify_new_001761|onekp_008592|uniprot_086396|uniprot_041479|bfd_141327|bfd_014973|tsa_027527|bfd_128679|tsa_037625|mgnify_new_009805|bfd_128678|bfd_129932,#831818
mgnify_new_017021|tsa_010113|bfd_016478|bfd_019794|mgnify_new_001761|bfd_014973|onekp_008592|bfd_142573|uniprot_078680|uniprot_038454|uniprot_051774|bfd_129932|uniprot_086396|bfd_009233,#831818
mgnify_new_017021|tsa_010113|bfd_019794|onekp_008592|bfd_142573|uniprot_078680|uniprot_038454|uniprot_051774|bfd_129932|uniprot_086396|bfd_009233,#831818
tsa_010113|bfd_019794|onekp_008592|bfd_142573|uniprot_078680|uniprot_038454|uniprot_051774|bfd_129932|uniprot_086396|bfd_009233,#831818
onekp_008592|uniprot_051774|uniprot_086396|bfd_009233,#831818
uniprot_051774|onekp_008592,#831818
tsa_010113|bfd_019794|bfd_142573|uniprot_078680|uniprot_038454|bfd_129932,#831818
tsa_010113|bfd_019794|bfd_142573|uniprot_078680|uniprot_038454,#831818
uniprot_038454|bfd_019794|tsa_010113|bfd_142573,#831818
uniprot_038454|bfd_019794|bfd_142573,#831818
uniprot_038454|bfd_019794,#831818
tsa_016242|uniprot_041479|bfd_141327|tsa_027527|uniprot_222067|bfd_128679|tsa_037625|tsa_037623|mgnify_new_009805|tsa_052436|bfd_128680|tsa_052461|uniprot_252740|bfd_054379|bfd_128678|mgnify_new_078972|bfd_180551,#831818
tsa_016242|bfd_141327|uniprot_222067|bfd_128679|tsa_052436|bfd_128680|tsa_052461|uniprot_252740|bfd_054379|bfd_128678|mgnify_new_078972|bfd_180551,#831818
bfd_141327|uniprot_222067|bfd_128679|bfd_128680|bfd_128678|mgnify_new_078972,#831818
bfd_141327|uniprot_222067|bfd_128679|bfd_128678|bfd_128680,#831818
bfd_128679|bfd_141327|bfd_128678|bfd_128680,#831818
bfd_128679|bfd_128678|bfd_128680,#831818
bfd_128678|bfd_128680,#831818
tsa_016242|tsa_052436|tsa_052461|uniprot_252740|bfd_054379|bfd_180551,#831818
tsa_016242|tsa_052436|uniprot_252740|tsa_052461|bfd_180551,#831818
tsa_052436|tsa_016242|tsa_052461|bfd_180551,#831818
tsa_052436|tsa_016242|tsa_052461,#831818
tsa_052436|tsa_052461,#831818
uniprot_041479|tsa_027527|tsa_037625|mgnify_new_009805|tsa_037623,#831818
tsa_037625|mgnify_new_009805|tsa_037623|uniprot_041479,#831818
tsa_037625|tsa_037623,#831818
mgnify_new_009805|uniprot_041479,#831818
uniprot_096827|tsa_050334|bfd_128475,#831818
uniprot_175248|uniprot_166194,#831818
uniprot_053731|uniprot_020658|uniprot_122149,#831818
uniprot_053731|uniprot_020658,#831818
uniprot_121942|uniprot_091061|uniprot_093325|uniprot_041281,#831818
uniprot_091061|uniprot_093325|uniprot_041281,#831818
uniprot_091061|uniprot_093325,#831818
tsa_027867|tsa_027873,#831818
tsa_027675|tsa_027767,#831818
tsa_027835|tsa_027811|tsa_027857|tsa_027538|tsa_027838|tsa_027841,#831818
tsa_027835|tsa_027857|tsa_027538|tsa_027838|tsa_027841,#831818
tsa_027838|tsa_027857|tsa_027835|tsa_027538,#831818
tsa_027857|tsa_027835,#831818
tsa_027838|tsa_027538,#831818
tsa_052432|mgnify_new_004103|mgnify_new_030816|tsa_052442|tsa_053169|tsa_052437,#831818
tsa_052432|mgnify_new_004103|tsa_052437|tsa_052442,#831818
tsa_052432|tsa_052437|tsa_052442,#831818
tsa_052432|tsa_052442,#831818
tsa_054669|uniprot_239949|tsa_026403,#831818
tsa_026403|uniprot_239949,#831818
bfd_141329|uniprot_207877|uniprot_135957|uniprot_135039|bfd_141340|bfd_128117|uniprot_107749,#831818
bfd_141329|uniprot_207877|uniprot_135957|uniprot_135039|bfd_141340|bfd_128117,#831818
bfd_141329|uniprot_207877|uniprot_135957|uniprot_135039|bfd_141340,#831818
bfd_141329|uniprot_207877|bfd_141340|uniprot_135039,#831818
bfd_141329|bfd_141340|uniprot_135039,#831818
bfd_141340|uniprot_135039,#831818
tsa_027864|tsa_027548|tsa_027665,#831818
tsa_027864|tsa_027665,#831818
tsa_027846|uniprot_003705,#831818
tsa_027823|tsa_027547|tsa_027817|tsa_027668|tsa_027553,#831818
tsa_027553|tsa_027668|tsa_027823|tsa_027547,#831818
tsa_027668|tsa_027823|tsa_027547,#831818
tsa_027668|tsa_027823,#831818
tsa_027813|uniprot_001013,#831818
tsa_027833|tsa_027870|uniprot_001028,#831818
tsa_027870|uniprot_001028,#831818
tsa_053073|uniprot_041731|tsa_027751|tsa_027516,#831818
tsa_053073|tsa_027751,#831818
uniprot_041731|tsa_027516,#831818
uniprot_094166|tsa_010114|uniprot_006238|uniprot_095810|tsa_010142|tsa_010158|tsa_010262|tsa_010242|uniprot_123261|mgnify_new_022588|mgnify_new_007091|uniprot_117529|tsa_010255|tsa_010165|tsa_010162|tsa_010161|uniprot_031231|uniprot_077476,#831818
mgnify_new_007091|uniprot_031231,#831818
uniprot_094166|tsa_010114|uniprot_095810|tsa_010142|tsa_010158|tsa_010262|uniprot_123261|tsa_010242|mgnify_new_022588|uniprot_117529|tsa_010255|tsa_010165|tsa_010162|tsa_010161|uniprot_006238|uniprot_077476,#831818
uniprot_006238|uniprot_077476,#831818
uniprot_094166|uniprot_095810|tsa_010142|tsa_010158|tsa_010262|uniprot_123261|tsa_010242|mgnify_new_022588|uniprot_117529|tsa_010255|tsa_010165|tsa_010162|tsa_010161|tsa_010114,#831818
tsa_010242|mgnify_new_022588,#831818
uniprot_094166|uniprot_095810|tsa_010142|tsa_010158|tsa_010262|uniprot_123261|uniprot_117529|tsa_010255|tsa_010165|tsa_010162|tsa_010161|tsa_010114,#831818
uniprot_094166|tsa_010262|uniprot_123261|uniprot_117529|tsa_010255,#831818
uniprot_123261|uniprot_117529|uniprot_094166,#831818
tsa_010262|tsa_010255,#831818
uniprot_095810|tsa_010142|tsa_010158|tsa_010165|tsa_010162|tsa_010161|tsa_010114,#831818
tsa_010161|uniprot_095810|tsa_010165,#831818
uniprot_095810|tsa_010165,#831818
tsa_010162|tsa_010114|tsa_010142|tsa_010158,#831818
tsa_010162|tsa_010142|tsa_010158,#831818
tsa_010142|tsa_010158,#831818
tsa_052433|tsa_052460|tsa_052435|tsa_052452,#831818
tsa_052460|tsa_052452,#831818
tsa_052433|tsa_052435,#831818
bfd_129931|mgnify_new_152619|tsa_036117|mgnify_new_011442|mgnify_new_051110|mgnify_new_123681|tsa_001953|tsa_027536|uniprot_006504|uniprot_002075|tsa_016243,#831818
mgnify_new_051110|bfd_129931|mgnify_new_123681,#831818
mgnify_new_051110|mgnify_new_123681,#831818
tsa_027536|mgnify_new_011442|tsa_001953,#831818
tsa_036352|tsa_012711|tsa_035665,#831818
tsa_036352|tsa_035665,#831818
uniprot_095208|uniprot_095686,#831818
uniprot_126708|uniprot_053473|uniprot_074931|tsa_007994|uniprot_112591,#831818
tsa_007994|uniprot_126708|uniprot_053473|uniprot_074931,#831818
uniprot_126708|tsa_007994|uniprot_074931,#831818
tsa_007994|uniprot_074931,#831818
uniprot_116437|uniprot_102259|bfd_051410|uniprot_087164|bfd_023909|bfd_059502|uniprot_126616,#831818
uniprot_116437|uniprot_102259|bfd_051410|uniprot_087164|uniprot_126616,#831818
uniprot_087164|uniprot_116437|uniprot_126616|uniprot_102259,#831818
uniprot_116437|uniprot_126616,#831818
uniprot_087164|uniprot_102259,#831818
uniprot_070902|uniprot_006645,#831818
uniprot_113613|uniprot_122068|uniprot_001290|bfd_204748,#831818
uniprot_113613|uniprot_122068|uniprot_001290,#831818
uniprot_113613|uniprot_122068,#831818
bfd_088471|uniprot_019430|uniprot_057604|uniprot_006552|bfd_077246,#831818
uniprot_006552|uniprot_019430|bfd_088471,#831818
uniprot_019430|bfd_088471,#831818
uniprot_200692|mgnify_new_018870|bfd_045610|bfd_049560|uniprot_070198,#831818
mgnify_new_018870|uniprot_200692|bfd_049560|uniprot_070198,#831818
uniprot_200692|mgnify_new_018870|uniprot_070198,#831818
uniprot_200692|uniprot_070198,#831818
uniprot_057925|uniprot_176842|bfd_213640|uniprot_038259|uniprot_040300|uniprot_019324|uniprot_001639,#831818
uniprot_057925|uniprot_176842|uniprot_038259|uniprot_040300|uniprot_019324|uniprot_001639,#831818
uniprot_057925|uniprot_176842|uniprot_038259|uniprot_040300|uniprot_019324,#831818
uniprot_038259|uniprot_176842|uniprot_019324|uniprot_057925,#831818
uniprot_057925|uniprot_176842|uniprot_019324,#831818
tsa_027820|uniprot_105974|bfd_247450|mgnify_new_031884|bfd_039049|uniprot_004734|mgnify_new_149752|mgnify_new_175628|uniprot_184656|mgnify_new_018494|uniprot_245352|mgnify_new_044480|uniprot_004731|mgnify_new_028280|mgnify_new_029502|tsa_016241|bfd_064886|mgnify_new_165400,#831818
tsa_027820|uniprot_105974|bfd_247450|mgnify_new_031884|bfd_039049|uniprot_004734|mgnify_new_149752|mgnify_new_175628|uniprot_184656|mgnify_new_018494|uniprot_245352|uniprot_004731|mgnify_new_028280|mgnify_new_029502|tsa_016241|mgnify_new_165400,#831818
tsa_027820|uniprot_105974|bfd_247450|mgnify_new_031884|bfd_039049|uniprot_004734|mgnify_new_149752|mgnify_new_018494|uniprot_245352|uniprot_004731|mgnify_new_028280|mgnify_new_029502|tsa_016241|mgnify_new_165400,#831818
mgnify_new_018494|bfd_247450|mgnify_new_031884,#831818
