id	PF06330.14	PF01397.24	PF03936.19	PF00494.22	PF13249.9	PF19086.3	PF13243.9	0041184	0053354	0053355	0048261	0048806	0046340	0047573	superkingdom	kingdom	phylum
uniprot_079687	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Eukaryota	Metazoa	Chordata
uniprot_005711	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	unknown	Rhodophyta
uniprot_125114	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_176382	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	Bacteria	unknown	Spirochaetota
uniprot_139343	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_122953	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_101660	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_044806	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	unknown
uniprot_017792	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_083869	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_054146	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_031169	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_008668	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_008815	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_117353	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_048365	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_064907	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
uniprot_218599	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_122156	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_014015	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_004361	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Bacteria	unknown	Bacillota
uniprot_107653	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_072946	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_094365	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	unknown	unknown
uniprot_005956	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_070642	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_081830	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Actinomycetota
uniprot_046916	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_214129	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Arthropoda
uniprot_043466	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_007781	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_029110	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Pseudomonadota
uniprot_116426	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_033618	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Bacteroidota
uniprot_033570	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Ascomycota
uniprot_076873	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	unknown	Bacillariophyta
uniprot_056470	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Bacteroidota
uniprot_013429	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_042996	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Pseudomonadota
uniprot_008523	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Chordata
uniprot_122625	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_095767	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Arthropoda
uniprot_011392	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Actinomycetota
uniprot_016539	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_007139	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Myxococcota
uniprot_057282	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_127239	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Myxococcota
uniprot_093561	0.0	0.0	0.0	0.0	0.0	0.0	1.0								Bacteria	unknown	Planctomycetota
uniprot_036916	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Pseudomonadota
uniprot_005891	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Bacteria	unknown	Nitrospirota
uniprot_015330	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Myxococcota
uniprot_085362	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_009921	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_124113	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_116798	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_120830	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_064134	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_064170	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_080603	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_008602	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Pseudomonadota
uniprot_084090	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_127163	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Myxococcota
uniprot_048779	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Basidiomycota
uniprot_118273	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_076343	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_097242	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_057341	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_044335	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_037655	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_115474	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Archaea	unknown	Euryarchaeota
uniprot_007515	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Metazoa	Chordata
uniprot_024413	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_097259	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_040227	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_036063	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	unknown	unknown	unknown
uniprot_033913	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_257799	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	unknown	unknown	unknown
uniprot_031114	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_009952	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_106536	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
uniprot_112591	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Pseudomonadota
uniprot_031011	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_218715	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Metazoa	Cnidaria
uniprot_068336	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_000024	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Basidiomycota
uniprot_082358	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	unknown	unknown
uniprot_101690	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_039474	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_095249	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_090945	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_065490	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Eukaryota	Viridiplantae	Streptophyta
uniprot_119811	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	unknown	unknown	unknown
uniprot_105163	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_069581	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_011867	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_089950	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Myxococcota
uniprot_064740	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_027225	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Bacillota
uniprot_067686	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_113777	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_020787	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_127301	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Bacillota
uniprot_050247	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_202478	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Planctomycetota
uniprot_048233	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_025219	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_061991	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_100834	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Pseudomonadota
uniprot_002813	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_017777	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_081532	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_030939	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_022703	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_230441	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	Bacteria	unknown	Candidatus Riflebacteria
uniprot_142563	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_001929	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Metagenome	environmental	unknown
uniprot_074114	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_170027	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_060959	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_113923	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_069730	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	Bacteria	unknown	Chloroflexota
uniprot_074504	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Planctomycetota
uniprot_076606	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_025394	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_263195	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Bacteria	unknown	Planctomycetota
uniprot_034940	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_075530	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_071462	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_121169	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Eukaryota	Viridiplantae	Streptophyta
uniprot_017886	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_052079	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_031428	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_002874	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_092562	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Bacteria	unknown	Cyanobacteriota
uniprot_031463	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_115581	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_094952	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_097878	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Bacteria	unknown	Gemmatimonadota
uniprot_067801	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_090803	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Cyanobacteriota
uniprot_161527	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Candidatus Falkowbacteria
uniprot_036306	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_057837	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_007482	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
uniprot_068291	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_002373	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Pseudomonadota
uniprot_122876	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_073244	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	unknown	Oomycota
uniprot_012504	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_110639	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_217531	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_066948	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Planctomycetota
uniprot_044750	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Ascomycota
uniprot_064756	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_124024	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_021890	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Bacteria	unknown	Actinomycetota
uniprot_047649	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Archaea	unknown	Euryarchaeota
uniprot_084299	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_120195	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_115607	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_099925	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_085187	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	Bacteria	unknown	Planctomycetota
uniprot_059407	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Actinomycetota
uniprot_026423	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_124067	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_105984	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_088406	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Ascomycota
uniprot_019238	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Bacteria	unknown	Actinomycetota
uniprot_067137	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_013470	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Fungi	Basidiomycota
uniprot_000288	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_004842	0.0	0.0	0.0	1.0	0.0	0.0	0.0								Eukaryota	Fungi	Basidiomycota
uniprot_081810	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Chloroflexota
uniprot_087776	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Actinomycetota
uniprot_093051	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_044882	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
uniprot_104628	0.0	0.0	0.0	0.0	1.0	0.0	1.0								Bacteria	unknown	Myxococcota
uniprot_032765	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Eukaryota	Viridiplantae	Streptophyta
